 7.11538851e-10  1.02755723e-02 
 7.13538851e-10  1.00103617e-02 
 7.15538851e-10  9.76183930e-03 
 7.17538851e-10  9.52887598e-03 
 7.19538851e-10  9.31027557e-03 
 7.21538851e-10  9.10505159e-03 
 7.23538851e-10  8.91214577e-03 
 7.25538851e-10  8.73069542e-03 
 7.27538851e-10  8.55976629e-03 
 7.29538851e-10  8.39861016e-03 
 7.31538851e-10  8.24640962e-03 
 7.33538851e-10  8.10252449e-03 
 7.35538851e-10  7.96624440e-03 
 7.37538851e-10  7.83702006e-03 
 7.39538851e-10  7.71421689e-03 
 7.41538851e-10  7.59732547e-03 
 7.43538851e-10  7.48571288e-03 
 7.45538851e-10  7.37882157e-03 
 7.47538851e-10  7.27595056e-03 
 7.49538851e-10  7.17650830e-03 
 7.51538851e-10  7.07990064e-03 
 7.53538851e-10  6.98586281e-03 
 7.55538851e-10  6.89435132e-03 
 7.57538851e-10  6.80574482e-03 
 7.59538851e-10  6.72055254e-03 
 7.61538851e-10  6.63945109e-03 
 7.63538851e-10  6.56292955e-03 
 7.65538851e-10  6.49135111e-03 
 7.67538851e-10  6.42470010e-03 
 7.69538851e-10  6.36276754e-03 
 7.71538851e-10  6.30501504e-03 
 7.73538851e-10  6.25083352e-03 
 7.75538851e-10  6.19943829e-03 
 7.77538851e-10  6.15011740e-03 
 7.79538851e-10  6.10209794e-03 
 7.81538851e-10  6.05475427e-03 
 7.83538851e-10  6.00743966e-03 
 7.85538851e-10  5.95966260e-03 
 7.87538851e-10  5.91089802e-03 
 7.89538851e-10  5.86123754e-03 
 7.91538851e-10  5.81021883e-03 
 7.93538851e-10  5.75673170e-03 
 7.95538851e-10  5.69988630e-03 
 7.97538851e-10  5.63920458e-03 
 7.99538851e-10  5.57449522e-03 
 8.01538851e-10  5.50512686e-03 
 8.03538851e-10  5.43011779e-03 
 8.05538851e-10  5.34858032e-03 
 8.07538851e-10  5.25941772e-03 
 8.09538851e-10  5.16174786e-03 
 8.11538851e-10  5.05470834e-03 
 8.13538851e-10  4.93780784e-03 
 8.15538851e-10  4.81071868e-03 
 8.17538851e-10  4.67347903e-03 
 8.19538851e-10  4.52622249e-03 
 8.21538851e-10  4.36928716e-03 
 8.23538851e-10  4.20296144e-03 
 8.25538851e-10  4.02760412e-03 
 8.27538851e-10  3.84345681e-03 
 8.29538851e-10  3.65079797e-03 
 8.31538851e-10  3.44979935e-03 
 8.33538851e-10  3.24068865e-03 
 8.35538851e-10  3.02361675e-03 
 8.37538851e-10  2.79881056e-03 
 8.39538851e-10  2.56643634e-03 
 8.41538851e-10  2.32673993e-03 
 8.43538851e-10  2.07990509e-03 
 8.45538851e-10  1.82618512e-03 
 8.47538851e-10  1.56575967e-03 
 8.49538851e-10  1.29886227e-03 
 8.51538851e-10  1.02563923e-03 
 8.53538851e-10  7.46276382e-04 
 8.55538851e-10  4.60862687e-04 
 8.57538851e-10  1.69518589e-04 
 8.59538851e-10 -1.27733382e-04 
 8.61538851e-10 -4.30836396e-04 
 8.63538851e-10 -7.39818758e-04 
 8.65538851e-10 -1.05465504e-03 
 8.67538851e-10 -1.37537161e-03 
 8.69538851e-10 -1.70189792e-03 
 8.71538851e-10 -2.03415495e-03 
 8.73538851e-10 -2.37189672e-03 
 8.75538851e-10 -2.71478628e-03 
 8.77538851e-10 -3.06224106e-03 
 8.79538851e-10 -3.41351947e-03 
 8.81538851e-10 -3.76760437e-03 
 8.83538851e-10 -4.12333998e-03 
 8.85538851e-10 -4.47938758e-03 
 8.87538851e-10 -4.83442424e-03 
 8.89538851e-10 -5.18714590e-03 
 8.91538851e-10 -5.53646660e-03 
 8.93538851e-10 -5.88148741e-03 
 8.95538851e-10 -6.22162489e-03 
 8.97538851e-10 -6.55650837e-03 
 8.99538851e-10 -6.88604390e-03 
 9.01538851e-10 -7.21027656e-03 
 9.03538851e-10 -7.52943827e-03 
 9.05538851e-10 -7.84381623e-03 
 9.07538851e-10 -8.15381158e-03 
 9.09538851e-10 -8.45982538e-03 
 9.11538851e-10 -8.76232941e-03 
 9.13538851e-10 -9.06176538e-03 
 9.15538851e-10 -9.35862190e-03 
 9.17538851e-10 -9.65334143e-03 
 9.19538851e-10 -9.94639930e-03 
 9.21538851e-10 -1.02382155e-02 
 9.23538851e-10 -1.05292339e-02 
 9.25538851e-10 -1.08198375e-02 
 9.27538851e-10 -1.11104264e-02 
 9.29538851e-10 -1.13972976e-02 
 9.31538851e-10 -1.16831319e-02 
 9.33538851e-10 -1.19723549e-02 
 9.35538851e-10 -1.22636434e-02 
 9.37538851e-10 -1.25567341e-02 
 9.39538851e-10 -1.28566203e-02 
 9.41538851e-10 -1.31598739e-02 
 9.43538851e-10 -1.34608663e-02 
 9.45538851e-10 -1.37608485e-02 
 9.47538851e-10 -1.40591350e-02 
 9.49538851e-10 -1.43551572e-02 
 9.51538851e-10 -1.46471145e-02 
 9.53538851e-10 -1.49332352e-02 
 9.55538851e-10 -1.52109008e-02 
 9.57538851e-10 -1.54774789e-02 
 9.59538851e-10 -1.57298169e-02 
 9.61538851e-10 -1.59647957e-02 
 9.63538851e-10 -1.61790535e-02 
 9.65538851e-10 -1.63693203e-02 
 9.67538851e-10 -1.65322638e-02 
 9.69538851e-10 -1.66646504e-02 
 9.71538851e-10 -1.67632577e-02 
 9.73538851e-10 -1.68249117e-02 
 9.75538851e-10 -1.68464452e-02 
 9.77538851e-10 -1.68246571e-02 
 9.79538851e-10 -1.67563077e-02 
 9.81538851e-10 -1.66380328e-02 
 9.83538851e-10 -1.64663686e-02 
 9.85538851e-10 -1.62376394e-02 
 9.87538851e-10 -1.59480043e-02 
 9.89538851e-10 -1.55933288e-02 
 9.91538851e-10 -1.51692452e-02 
 9.93538851e-10 -1.46710116e-02 
 9.95538851e-10 -1.40935797e-02 
 9.97538851e-10 -1.34314427e-02 
 9.99538851e-10 -1.26787030e-02 
 1.00153885e-09 -1.18289094e-02 
 1.00353885e-09 -1.08751186e-02 
 1.00553885e-09 -9.80971949e-03 
 1.00753885e-09 -8.62448205e-03 
